Employee_ID,State,District,Occupation,Industry,Skill_Level,Employment_Type,Gender,Age,Experience_Years,Working_Days,Hours_Per_Day,Total_Hours_Worked,Overtime_Hours,Weekend_Hours,Night_Shift,Minimum_Hourly_Wage,Actual_Hourly_Wage,Expected_Salary,Actual_Salary,Bonus,Legal_Deductions,Illegal_Deductions,PF_Deduction,ESI_Deduction,Attendance_Percentage,Leaves_Taken,Contract_Type,Company_Size,Company_Type,Payslip_Provided,Bank_Payment,Overtime_Paid,Minimum_Wage_Violation,Overtime_Violation,Illegal_Deduction_Violation,Late_Payment,Salary_Delay_Days,Complaint_History,Union_Member,Risk_Score,Wage_Theft,Theft_Type
EMP006114,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,22,4,No,130,130,32760,28308,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,Yes,Yes,10,No,No,35,Yes,Multiple Violations
EMP006115,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,27,4,No,246,236,64452,61964,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP006116,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,13,4,No,448,448,104832,100462,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,Yes,No,0,No,No,20,Yes,Illegal Deduction
EMP006117,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,25,4,No,388,388,100104,101104,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006118,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,2,4,No,148,148,31376,32376,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006119,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,18,4,No,482,472,117608,112918,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,Yes,10,No,No,100,Yes,Multiple Violations
EMP006120,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,19,4,No,191,191,46986,43555,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP006121,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,19,4,No,228,228,56088,51281,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP006122,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,19,4,No,195,195,47970,48970,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006123,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,9,4,No,251,251,56726,57726,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006124,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,17,4,No,251,251,60742,61742,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006125,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,1,4,No,569,569,119490,120490,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006126,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,13,4,No,198,188,46332,43225,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,Yes,10,No,No,50,Yes,Multiple Violations
EMP006127,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,1,4,No,144,144,30240,31240,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006128,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,11,4,No,432,432,99360,100360,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006129,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,15,4,No,209,209,49742,50742,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006130,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,7,4,No,149,149,33078,31829,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP006131,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,28,4,No,558,558,147312,148312,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006132,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,2,4,No,155,155,32860,33860,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006133,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,3,4,No,208,208,44512,45512,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006134,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,19,4,No,151,151,37146,33469,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP006135,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,2,4,No,204,204,43248,38572,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP006136,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,6,4,No,292,292,64240,61183,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,Yes,No,0,No,No,50,Yes,Multiple Violations
EMP006137,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,16,4,No,226,216,54240,49435,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,Yes,10,No,No,50,Yes,Multiple Violations
EMP006138,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,15,4,No,330,330,78540,79540,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006139,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,14,4,No,179,169,42244,41216,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP006140,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,0,4,No,378,378,78624,79624,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006141,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,0,4,No,179,179,37232,38232,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006142,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,2,4,No,129,119,27348,25927,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP006143,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,12,4,No,151,141,35032,32031,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP006144,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,20,4,No,189,179,46872,42851,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,Yes,10,No,No,100,Yes,Multiple Violations
EMP006145,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,9,4,No,172,172,38872,39872,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006146,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,20,4,No,172,172,42656,43656,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006147,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,11,4,No,427,417,98210,93361,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP006148,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,6,4,No,389,389,85580,86580,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006149,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,15,4,No,227,227,54026,55026,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006150,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,23,4,No,511,511,129794,130794,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006151,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,15,4,No,115,105,27370,24526,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,Yes,No,0,No,No,55,Yes,Multiple Violations
EMP006152,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,2,4,No,110,100,23320,19697,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP006153,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,1,4,No,189,189,39690,35121,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,No,No,0,No,No,30,Yes,Unpaid Overtime
EMP006154,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,20,4,No,284,284,70432,71432,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006155,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,21,4,No,400,400,100000,101000,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006156,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,16,4,No,112,112,26880,27880,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006157,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,14,4,No,120,120,28320,29320,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006158,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,10,4,No,530,530,120840,121840,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006159,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,17,4,No,145,145,35090,36090,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006160,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,29,4,No,221,221,58786,59786,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006161,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,5,4,No,276,276,60168,61168,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006162,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,12,4,No,575,565,133400,132852,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,No,0,No,No,35,Yes,Minimum Wage Violation
EMP006163,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,17,4,No,551,551,133342,134342,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006164,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,4,4,No,180,180,38880,34761,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP006165,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,3,4,No,447,447,95658,93307,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP006166,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,23,4,No,258,248,65532,63612,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,No,0,No,No,35,Yes,Minimum Wage Violation
EMP006167,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,27,4,No,389,379,101918,98468,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,Yes,No,0,No,No,55,Yes,Multiple Violations
EMP006168,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,27,4,No,153,143,40086,38200,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,No,0,No,No,35,Yes,Minimum Wage Violation
EMP006169,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,19,4,No,179,169,44034,41919,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,No,0,No,No,35,Yes,Minimum Wage Violation
EMP006170,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,29,4,No,507,497,134862,133773,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP006171,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,0,4,No,134,134,27872,28872,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006172,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,9,4,No,130,130,29380,30380,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006173,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,29,4,No,278,268,73948,71992,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,No,Yes,10,No,No,80,Yes,Multiple Violations
EMP006174,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,27,4,No,257,257,67334,63160,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP006175,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,17,4,No,313,313,75746,74325,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,Yes,Yes,10,No,No,35,Yes,Multiple Violations
EMP006176,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,27,4,No,168,168,44016,45016,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006177,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,3,4,No,241,241,51574,47304,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,Yes,No,0,No,No,50,Yes,Multiple Violations
EMP006178,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,0,4,No,139,129,28912,28187,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP006179,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,23,4,No,127,127,32258,33258,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006180,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,19,4,No,171,171,42066,43066,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006181,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,3,4,No,211,211,45154,42889,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,Yes,No,0,No,No,50,Yes,Multiple Violations
EMP006182,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,30,4,No,518,518,138824,139824,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006183,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,28,4,No,228,228,60192,58465,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,Yes,No,0,No,No,50,Yes,Multiple Violations
EMP006184,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,1,4,No,363,353,76230,71357,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP006185,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,20,4,No,386,386,95728,96728,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006186,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,5,4,No,163,163,35534,36534,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006187,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,26,4,No,289,279,75140,73988,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,Yes,Yes,10,No,No,70,Yes,Multiple Violations
EMP006188,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,6,4,No,149,139,32780,27875,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP006189,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,0,4,No,143,133,29744,25001,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP006190,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,25,4,No,200,190,51600,49452,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,Yes,10,No,No,50,Yes,Multiple Violations
EMP006191,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,21,4,No,175,175,43750,39624,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,Yes,No,0,No,No,20,Yes,Illegal Deduction
EMP006192,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,30,4,No,201,191,53868,49302,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,Yes,No,0,No,No,55,Yes,Multiple Violations
EMP006193,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,4,4,No,590,590,127440,128440,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006194,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,28,4,No,468,468,123552,122335,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,Yes,No,0,No,No,50,Yes,Multiple Violations
EMP006195,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,24,4,No,361,351,92416,88779,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,No,Yes,10,No,No,80,Yes,Multiple Violations
EMP006196,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,29,4,No,272,272,72352,68543,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP006197,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,20,4,No,117,117,29016,24789,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,Yes,No,0,No,No,50,Yes,Multiple Violations
EMP006198,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,13,4,No,167,167,39078,40078,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006199,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,21,4,No,135,135,33750,30130,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,No,No,0,No,No,30,Yes,Unpaid Overtime
EMP006200,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,8,4,No,152,152,34048,32308,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,No,No,0,No,No,30,Yes,Unpaid Overtime
EMP006201,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,5,4,No,232,232,50576,51576,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006202,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,20,4,No,147,147,36456,35606,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,Yes,No,0,No,No,20,Yes,Illegal Deduction
EMP006203,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,23,4,No,192,182,48768,45609,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,No,0,No,No,35,Yes,Minimum Wage Violation
EMP006204,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,9,4,No,440,440,99440,100440,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006205,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,1,4,No,151,141,31710,28865,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,Yes,10,No,No,50,Yes,Multiple Violations
EMP006206,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,19,4,No,281,271,69126,68107,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP006207,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,14,4,No,220,220,51920,50674,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,No,No,0,No,No,30,Yes,Unpaid Overtime
EMP006208,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,2,4,No,135,125,28620,26679,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP006209,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,8,4,No,182,182,40768,41768,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006210,Tamil Nadu,A,Teacher,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,24,4,No,505,505,129280,130280,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006211,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,22,4,No,153,153,38556,39556,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006212,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,0,4,No,133,123,27664,26153,0,500,1000,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP006213,Tamil Nadu,A,Factory Worker,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,7,4,No,249,249,55278,56278,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP006214,Tamil Nadu,A,Security Guard,Manufacturing,Skilled,Permanent,Male,30,5,26,8,208,9,4,No,117,107,26442,24203,0,500,0,1200,500,95,1,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,Yes,10,No,No,50,Yes,Multiple Violations
