Employee_ID,State,District,Occupation,Industry,Skill_Level,Employment_Type,Gender,Age,Experience_Years,Working_Days,Hours_Per_Day,Total_Hours_Worked,Overtime_Hours,Weekend_Hours,Night_Shift,Minimum_Hourly_Wage,Actual_Hourly_Wage,Expected_Salary,Actual_Salary,Bonus,Legal_Deductions,Illegal_Deductions,PF_Deduction,ESI_Deduction,Attendance_Percentage,Leaves_Taken,Contract_Type,Company_Size,Company_Type,Payslip_Provided,Bank_Payment,Overtime_Paid,Minimum_Wage_Violation,Overtime_Violation,Illegal_Deduction_Violation,Late_Payment,Salary_Delay_Days,Complaint_History,Union_Member,Risk_Score,Wage_Theft,Theft_Type
EMP011349,Delhi,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,36,25,26,8,223,28,7,No,129,129,35991,30209,1786,192,1363,1403,44,96,3,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,Yes,Yes,18,Yes,No,35,Yes,Multiple Violations
EMP011350,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Female,23,1,26,8,184,3,8,Yes,444,444,84360,84767,1412,414,0,800,511,90,3,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP011351,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Female,48,1,26,8,208,24,0,Yes,255,240,65280,62281,718,574,640,638,650,94,4,Monthly,Large,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,Yes,No,85,Yes,Multiple Violations
EMP011352,Delhi,District X,Electrician,Manufacturing,Skilled,Permanent,Female,39,24,26,8,204,23,8,Yes,197,181,49250,44727,2496,783,0,1167,658,89,0,Monthly,Large,Private,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP011353,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Male,57,12,26,8,208,7,4,No,283,283,62826,61146,3946,419,0,1526,130,88,0,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP011354,Tamil Nadu,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,22,19,26,8,225,0,5,Yes,176,176,39600,33682,200,1017,0,535,304,98,1,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,Yes,8,No,Yes,15,Yes,Delayed Salary
EMP011355,Kerala,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,27,10,26,8,229,30,4,Yes,255,255,73695,74092,1299,1361,0,1752,727,80,3,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP011356,Telangana,District X,Electrician,Manufacturing,Skilled,Permanent,Female,52,24,26,8,230,13,2,Yes,198,198,50688,44781,2960,175,0,313,497,80,4,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP011357,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Female,50,15,26,8,195,5,0,Yes,452,447,92660,88322,1216,767,0,31,131,89,4,Monthly,Small,Contractor,Yes,Yes,Yes,Yes,No,No,No,0,Yes,Yes,35,Yes,Minimum Wage Violation
EMP011358,Karnataka,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,28,15,26,8,214,4,3,No,119,119,26418,27239,2113,370,0,738,112,83,2,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011359,Kerala,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,45,7,26,8,184,23,8,No,124,124,28520,29142,221,1113,0,438,797,89,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011360,Delhi,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,48,1,26,8,218,24,5,No,167,162,44422,40289,3234,707,2194,834,124,80,0,Monthly,Large,Government,Yes,Yes,No,Yes,Yes,Yes,Yes,8,No,No,100,Yes,Multiple Violations
EMP011361,Delhi,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,43,11,26,8,192,18,4,No,132,107,30096,25560,842,447,0,224,762,100,5,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,35,Yes,Minimum Wage Violation
EMP011362,Kerala,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,42,5,26,8,223,13,4,No,212,212,52788,54678,3433,1220,0,366,378,85,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP011363,Delhi,District X,Nurse,Manufacturing,Skilled,Permanent,Male,21,25,26,8,205,11,4,No,318,318,72186,72421,2779,392,0,1042,153,100,5,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP011364,Maharashtra,District X,Teacher,Manufacturing,Skilled,Permanent,Female,56,14,26,8,188,26,8,No,490,485,117600,113170,2460,172,0,1321,189,91,1,Monthly,Large,Private,Yes,Yes,No,Yes,Yes,No,Yes,8,Yes,Yes,80,Yes,Multiple Violations
EMP011365,Maharashtra,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,36,8,26,8,222,12,0,No,144,144,35424,37864,1614,776,0,1089,355,81,2,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011366,Karnataka,District X,Electrician,Manufacturing,Skilled,Permanent,Male,20,4,26,8,200,25,8,Yes,345,345,86250,83235,2229,1273,0,576,621,97,3,Monthly,Medium,Government,Yes,Yes,No,No,Yes,No,No,0,No,No,30,Yes,Unpaid Overtime
EMP011367,Delhi,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,36,13,26,8,208,11,6,No,143,143,32890,33363,2459,945,0,1627,664,94,4,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011368,Tamil Nadu,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,57,1,26,8,198,0,2,Yes,223,223,44154,44397,2254,354,0,1218,708,93,0,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011369,Tamil Nadu,District X,Electrician,Manufacturing,Skilled,Permanent,Male,55,17,26,8,195,30,3,Yes,274,266,69870,64781,2692,623,2176,1634,348,89,2,Monthly,Small,Government,Yes,Yes,No,Yes,Yes,Yes,Yes,30,Yes,Yes,100,Yes,Multiple Violations
EMP011370,Delhi,District X,Nurse,Manufacturing,Skilled,Permanent,Male,47,12,26,8,234,14,7,No,343,343,89866,86067,3335,828,0,898,238,82,0,Monthly,Medium,Private,Yes,Yes,No,No,Yes,No,No,0,No,Yes,30,Yes,Unpaid Overtime
EMP011371,Maharashtra,District X,Electrician,Manufacturing,Skilled,Permanent,Male,22,14,26,8,219,20,5,Yes,200,174,51800,47565,666,1075,1254,860,578,86,1,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,Yes,No,0,No,No,55,Yes,Multiple Violations
EMP011372,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Male,33,20,26,8,225,9,1,No,400,400,97200,98817,3515,889,0,249,597,97,0,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP011373,Delhi,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,37,4,26,8,212,6,5,No,169,169,37856,32339,435,767,0,845,522,90,0,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP011374,Kerala,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,31,17,26,8,231,21,0,Yes,252,252,68796,70147,3023,237,0,785,479,96,1,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011375,Telangana,District X,Nurse,Manufacturing,Skilled,Permanent,Male,26,7,26,8,232,6,3,No,258,258,62952,57188,3455,847,0,79,296,84,0,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP011376,Maharashtra,District X,Teacher,Manufacturing,Skilled,Permanent,Female,25,24,26,8,199,2,1,No,585,585,118755,116522,2332,708,874,961,115,90,0,Monthly,Large,Government,Yes,Yes,Yes,No,No,Yes,No,0,No,Yes,20,Yes,Illegal Deduction
EMP011377,Telangana,District X,Teacher,Manufacturing,Skilled,Permanent,Male,54,9,26,8,216,3,2,No,529,518,117438,113116,15,318,0,1510,113,93,2,Monthly,Small,Government,Yes,Yes,No,Yes,Yes,No,Yes,21,Yes,No,80,Yes,Multiple Violations
EMP011378,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Female,42,15,26,8,197,3,8,Yes,237,227,48111,47464,374,341,0,143,259,81,5,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,No,Yes,25,Yes,No,50,Yes,Multiple Violations
EMP011379,Karnataka,District X,Nurse,Manufacturing,Skilled,Permanent,Male,55,14,26,8,194,10,6,Yes,279,279,59706,60185,2675,1295,0,1077,546,86,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011380,Karnataka,District X,Factory Worker,Manufacturing,Skilled,Permanent,Male,58,21,26,8,231,26,7,No,238,238,67354,66485,1465,1233,0,1244,563,81,1,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP011381,Tamil Nadu,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,20,20,26,8,221,1,8,Yes,146,140,32558,30897,1779,427,2682,1781,546,99,0,Monthly,Large,Contractor,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP011382,Kerala,District X,Electrician,Manufacturing,Skilled,Permanent,Female,45,12,26,8,184,11,5,Yes,310,301,63860,60655,2696,1121,0,719,198,93,5,Monthly,Medium,Contractor,Yes,Yes,Yes,Yes,No,No,No,0,No,Yes,35,Yes,Minimum Wage Violation
EMP011383,Telangana,District X,Teacher,Manufacturing,Skilled,Permanent,Female,41,9,26,8,229,2,1,Yes,433,433,100889,101462,334,437,0,238,473,86,5,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011384,Kerala,District X,Nurse,Manufacturing,Skilled,Permanent,Male,36,7,26,8,216,14,0,No,237,237,57828,53934,2009,482,2571,720,607,95,4,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,Yes,No,0,No,No,20,Yes,Illegal Deduction
EMP011385,Tamil Nadu,District X,Electrician,Manufacturing,Skilled,Permanent,Female,23,5,26,8,228,20,2,Yes,282,282,75576,76838,2872,518,0,1202,180,83,0,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011386,Telangana,District X,Electrician,Manufacturing,Skilled,Permanent,Female,52,4,26,8,222,28,2,Yes,220,212,61160,58714,1533,1139,2987,868,581,89,5,Monthly,Large,Government,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP011387,Delhi,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,20,7,26,8,186,19,3,Yes,146,146,32704,28756,3069,19,1302,5,578,87,3,Monthly,Medium,Contractor,Yes,Yes,No,No,Yes,Yes,No,0,Yes,Yes,50,Yes,Multiple Violations
EMP011388,Maharashtra,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,22,21,26,8,196,17,0,No,153,153,35190,35761,2651,1220,0,574,108,81,0,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011389,Karnataka,District X,Nurse,Manufacturing,Skilled,Permanent,Female,57,7,26,8,215,30,6,No,309,309,84975,80917,2693,66,0,465,35,92,1,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,Yes,10,Yes,No,15,Yes,Delayed Salary
EMP011390,Maharashtra,District X,Nurse,Manufacturing,Skilled,Permanent,Male,39,10,26,8,206,18,2,Yes,318,318,76956,77333,3698,1488,0,773,74,87,4,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011391,Delhi,District X,Teacher,Manufacturing,Skilled,Permanent,Female,38,23,26,8,205,28,5,Yes,438,424,114318,108528,2415,1288,0,989,365,98,3,Monthly,Medium,Government,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,35,Yes,Minimum Wage Violation
EMP011392,Karnataka,District X,Nurse,Manufacturing,Skilled,Permanent,Female,46,14,26,8,188,29,8,Yes,337,322,82902,78278,3711,189,0,1667,601,100,2,Monthly,Small,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,Yes,Yes,65,Yes,Multiple Violations
EMP011393,Karnataka,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,33,16,26,8,206,21,4,No,172,172,42656,44493,2548,183,0,686,613,87,0,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011394,Maharashtra,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,55,2,26,8,223,28,0,No,173,163,48267,46127,2962,155,2276,1385,392,95,0,Monthly,Small,Contractor,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP011395,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Male,47,17,26,8,208,7,6,Yes,347,347,77034,77358,306,298,0,1455,303,87,2,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP011396,Maharashtra,District X,Teacher,Manufacturing,Skilled,Permanent,Female,22,24,26,8,211,0,5,Yes,315,315,66465,67016,103,941,0,620,266,99,4,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP011397,Kerala,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,39,25,26,8,217,11,4,No,184,174,43976,38709,2492,376,2617,294,424,89,1,Monthly,Small,Contractor,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP011398,Tamil Nadu,District X,Electrician,Manufacturing,Skilled,Permanent,Male,41,25,26,8,188,6,2,No,329,329,65800,66985,2551,499,0,913,538,80,4,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011399,Karnataka,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,37,18,26,8,228,14,8,Yes,171,171,43776,44861,3020,593,0,1124,643,94,2,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP011400,Maharashtra,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,33,14,26,8,214,12,8,Yes,254,254,60452,60751,3029,443,0,293,266,95,4,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011401,Delhi,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,42,18,26,8,231,7,6,Yes,134,134,32830,29454,2638,692,2021,258,319,100,4,Monthly,Large,Private,Yes,Yes,Yes,No,No,Yes,Yes,30,Yes,No,35,Yes,Multiple Violations
EMP011402,Maharashtra,District X,Nurse,Manufacturing,Skilled,Permanent,Female,28,15,26,8,198,1,1,No,294,294,58800,59838,1015,1363,0,379,481,95,3,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011403,Karnataka,District X,Electrician,Manufacturing,Skilled,Permanent,Female,56,25,26,8,218,6,0,No,329,329,75670,75847,3524,32,0,1292,695,85,0,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011404,Kerala,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,39,12,26,8,233,30,0,Yes,196,196,57428,58362,3558,872,0,224,511,90,2,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011405,Tamil Nadu,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,29,10,26,8,213,23,8,Yes,165,165,42735,44673,17,115,0,933,750,96,3,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP011406,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Female,53,10,26,8,191,19,1,No,427,427,97783,99284,3733,1213,0,1623,148,90,2,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011407,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Female,57,16,26,8,193,3,1,Yes,262,262,52138,53580,1344,691,0,597,60,100,2,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011408,Telangana,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,38,23,26,8,218,7,2,Yes,259,259,60088,61212,3284,822,0,1557,325,93,4,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011409,Delhi,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,41,14,26,8,233,4,1,No,208,208,50128,50588,739,1255,0,431,323,83,0,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP011410,Telangana,District X,Teacher,Manufacturing,Skilled,Permanent,Male,22,18,26,8,215,25,7,Yes,361,361,95665,93064,2317,785,0,511,419,96,2,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,Yes,16,Yes,No,15,Yes,Delayed Salary
EMP011411,Kerala,District X,Nurse,Manufacturing,Skilled,Permanent,Male,41,19,26,8,199,27,8,Yes,407,407,102971,102001,1163,202,1552,616,585,92,5,Monthly,Large,Private,Yes,Yes,Yes,No,No,Yes,No,0,No,Yes,20,Yes,Illegal Deduction
EMP011412,Delhi,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,25,14,26,8,224,18,5,No,135,135,35100,36223,1698,1490,0,1119,423,85,3,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP011413,Delhi,District X,Electrician,Manufacturing,Skilled,Permanent,Male,54,10,26,8,190,1,0,Yes,194,176,37248,35414,3195,943,0,1287,383,100,1,Monthly,Medium,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,No,Yes,65,Yes,Multiple Violations
EMP011414,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Male,23,22,26,8,196,0,7,Yes,246,246,48216,50223,2536,1421,0,1212,528,83,1,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP011415,Kerala,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,24,12,26,8,234,0,2,Yes,146,146,34164,35352,378,1327,0,204,543,95,3,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP011416,Kerala,District X,Teacher,Manufacturing,Skilled,Permanent,Male,46,3,26,8,214,5,0,No,528,528,118272,117473,403,297,0,524,204,88,2,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,Yes,10,Yes,No,15,Yes,Delayed Salary
EMP011417,Telangana,District X,Teacher,Manufacturing,Skilled,Permanent,Female,20,3,26,8,187,2,0,No,252,225,48132,47324,2843,993,740,1662,228,88,0,Monthly,Large,Contractor,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,Yes,55,Yes,Multiple Violations
EMP011418,Telangana,District X,Teacher,Manufacturing,Skilled,Permanent,Male,51,23,26,8,215,1,3,No,437,437,94829,94973,3284,241,0,9,698,87,1,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011419,Tamil Nadu,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,57,22,26,8,200,0,4,No,148,148,29600,24362,25,713,2415,591,63,96,2,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,Yes,No,0,Yes,No,20,Yes,Illegal Deduction
EMP011420,Maharashtra,District X,Nurse,Manufacturing,Skilled,Permanent,Male,26,13,26,8,188,18,2,Yes,356,356,79744,78060,653,216,0,789,310,94,3,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP011421,Delhi,District X,Electrician,Manufacturing,Skilled,Permanent,Male,52,5,26,8,219,9,6,No,277,277,65649,66332,3167,240,0,1580,447,92,3,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP011422,Telangana,District X,Electrician,Manufacturing,Skilled,Permanent,Male,21,15,26,8,198,9,1,Yes,322,322,69552,71220,1409,699,0,1739,202,85,5,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011423,Telangana,District X,Electrician,Manufacturing,Skilled,Permanent,Female,38,19,26,8,190,16,3,Yes,209,209,46398,47562,1954,839,0,476,352,82,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011424,Tamil Nadu,District X,Electrician,Manufacturing,Skilled,Permanent,Male,55,10,26,8,212,1,4,No,268,268,57352,59402,2831,839,0,1386,720,85,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP011425,Delhi,District X,Electrician,Manufacturing,Skilled,Permanent,Male,35,5,26,8,197,21,1,Yes,221,221,52819,54635,986,247,0,671,370,100,2,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011426,Telangana,District X,Electrician,Manufacturing,Skilled,Permanent,Male,32,17,26,8,215,14,4,No,184,168,44712,39192,1593,775,0,1297,656,89,3,Monthly,Medium,Private,Yes,Yes,Yes,Yes,No,No,No,0,Yes,Yes,35,Yes,Minimum Wage Violation
EMP011427,Karnataka,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,43,10,26,8,193,15,1,Yes,128,128,28544,28932,694,1156,0,794,442,81,4,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011428,Telangana,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,30,23,26,8,215,25,7,Yes,151,151,40015,40972,1631,971,0,1735,333,99,0,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011429,Kerala,District X,Electrician,Manufacturing,Skilled,Permanent,Female,30,18,26,8,221,28,1,Yes,195,195,54015,51971,2222,1260,0,678,580,87,0,Monthly,Large,Government,Yes,Yes,No,No,Yes,No,Yes,21,No,No,45,Yes,Multiple Violations
EMP011430,Kerala,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,25,11,26,8,207,20,3,Yes,245,217,60515,58275,219,46,0,1432,530,100,3,Monthly,Large,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP011431,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Male,41,11,26,8,200,2,5,No,519,519,105876,102216,3129,553,0,318,482,92,1,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,Yes,10,Yes,No,15,Yes,Delayed Salary
EMP011432,Telangana,District X,Factory Worker,Manufacturing,Skilled,Permanent,Male,39,13,26,8,198,22,0,No,207,207,50094,45493,2124,1429,0,1588,445,86,5,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,Yes,10,Yes,No,15,Yes,Delayed Salary
EMP011433,Delhi,District X,Nurse,Manufacturing,Skilled,Permanent,Female,46,10,26,8,229,7,2,No,431,431,104733,105211,1234,45,0,1726,737,84,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP011434,Telangana,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,29,18,26,8,231,3,2,No,237,237,56169,56759,2714,563,0,677,589,91,4,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011435,Karnataka,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,50,10,26,8,206,25,7,No,173,173,44288,40849,2371,1006,0,232,649,85,0,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,Yes,10,Yes,No,15,Yes,Delayed Salary
EMP011436,Tamil Nadu,District X,Electrician,Manufacturing,Skilled,Permanent,Female,40,23,26,8,216,20,4,Yes,303,290,77568,75829,1884,304,0,232,686,96,2,Monthly,Small,Contractor,Yes,Yes,Yes,Yes,No,No,No,0,Yes,Yes,35,Yes,Minimum Wage Violation
EMP011437,Kerala,District X,Teacher,Manufacturing,Skilled,Permanent,Male,30,4,26,8,223,20,0,Yes,466,466,122558,120646,2748,1258,1796,843,387,84,0,Monthly,Small,Private,Yes,Yes,No,No,Yes,Yes,No,0,Yes,Yes,50,Yes,Multiple Violations
EMP011438,Telangana,District X,Teacher,Manufacturing,Skilled,Permanent,Male,26,16,26,8,229,29,1,No,359,337,103033,102288,2927,1278,0,799,191,97,2,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,No,No,0,Yes,Yes,35,Yes,Minimum Wage Violation
EMP011439,Delhi,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,25,24,26,8,199,27,6,Yes,139,139,35167,36475,731,703,0,1529,270,98,0,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011440,Maharashtra,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,29,4,26,8,184,17,0,Yes,145,145,31610,30684,2845,1235,0,58,448,84,5,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,Yes,10,Yes,Yes,15,Yes,Delayed Salary
EMP011441,Karnataka,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,55,22,26,8,211,28,8,Yes,123,123,32841,28204,1522,920,1577,1767,22,92,0,Monthly,Large,Private,Yes,Yes,Yes,No,No,Yes,Yes,18,Yes,No,35,Yes,Multiple Violations
EMP011442,Karnataka,District X,Nurse,Manufacturing,Skilled,Permanent,Male,44,14,26,8,205,21,8,No,371,356,91637,87494,2542,1059,0,371,394,93,5,Monthly,Medium,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,Yes,No,65,Yes,Multiple Violations
EMP011443,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Male,24,20,26,8,223,1,1,No,299,299,67275,67515,1308,1414,0,5,778,86,0,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011444,Kerala,District X,Teacher,Manufacturing,Skilled,Permanent,Female,34,9,26,8,205,22,3,Yes,448,448,111552,105554,2893,142,2072,235,541,81,0,Monthly,Medium,Government,Yes,Yes,Yes,No,No,Yes,No,0,No,No,20,Yes,Illegal Deduction
EMP011445,Telangana,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,22,14,26,8,215,1,8,No,127,127,27559,29415,3247,458,0,104,43,97,0,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP011446,Delhi,District X,Teacher,Manufacturing,Skilled,Permanent,Female,38,16,26,8,212,19,8,No,343,343,85750,87571,1762,1188,0,1538,621,98,4,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP011447,Telangana,District X,Teacher,Manufacturing,Skilled,Permanent,Male,21,10,26,8,228,1,6,Yes,437,437,100510,100947,1585,523,0,1648,302,80,5,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP011448,Delhi,District X,Nurse,Manufacturing,Skilled,Permanent,Male,50,8,26,8,215,30,2,No,249,249,68475,67465,3236,74,0,814,537,84,5,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
